CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
794516508,1,43,0,3,3,1,4,0,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0
778722033,1,44,0,2,5,1,4,0,28,2,2,0,2275.0,1265,1010.0,0.755,5626,77,1.081,0.556
823578483,1,44,0,4,3,2,4,0,40,2,1,2,1438.3,1169,269.3,0.558,4429,78,0.529,0.813
715148658,1,51,0,2,2,1,4,0,43,1,3,3,3683.0,1039,2644.0,0.595,4684,86,0.755,0.282
709669533,1,38,0,1,3,0,4,0,30,2,3,2,2722.0,1303,1419.0,0.391,4488,88,0.833,0.479
787467858,1,43,1,1,3,1,3,3,30,1,1,3,34516.0,2045,32471.0,0.59,4081,54,0.421,0.059
708671733,1,48,1,4,2,1,2,0,36,2,3,3,2072.0,1499,573.0,0.598,4091,71,0.651,0.723
709790058,1,53,1,4,2,1,0,0,40,1,1,3,6383.0,1512,4871.0,0.558,4985,87,0.776,0.237
757722708,1,42,1,3,0,1,2,0,35,1,3,1,1438.3,0,1438.3,0.887,4246,83,0.804,0.0
718086783,1,50,1,5,5,1,0,0,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0
815253708,1,46,0,2,3,0,4,0,41,1,2,2,2841.0,1807,1034.0,0.573,4144,73,0.78,0.636
715083633,1,33,0,1,5,1,4,0,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971
792098883,1,37,1,2,1,2,0,0,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51
711873858,1,43,1,3,3,1,2,0,35,2,3,2,3717.0,1882,1835.0,0.796,4667,91,0.82,0.506
713931258,0,56,0,3,2,1,4,0,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0.0
787591008,1,42,1,3,5,0,2,0,34,2,1,1,2289.0,1195,1094.0,0.651,4955,83,0.627,0.522
713068833,1,44,0,3,5,2,4,0,32,2,2,1,1438.3,894,544.3,0.762,4687,85,0.932,0.622
708190158,0,38,0,3,3,2,4,0,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831
784895358,0,49,0,1,2,1,4,0,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0
710090133,1,62,0,1,0,0,4,0,51,1,3,3,4049.0,1685,2364.0,0.597,3908,80,0.702,0.416
799242033,1,45,1,4,1,1,3,0,39,2,3,2,1438.3,1162,276.3,0.539,4598,86,0.623,0.808
719377383,1,40,1,2,0,2,2,0,28,1,2,3,10880.0,2025,8855.0,0.753,4957,90,0.765,0.186
710371683,1,51,1,4,1,1,2,0,36,2,1,2,3451.0,2006,1445.0,0.555,4097,67,0.763,0.581
719926683,1,41,1,3,3,0,2,0,33,2,2,2,20749.0,2171,18578.0,0.842,4754,77,0.674,0.105
793597833,1,49,0,0,4,2,4,0,43,1,3,1,2481.0,1568,913.0,0.537,4466,69,0.533,0.632
713739708,1,61,1,0,3,2,2,0,53,1,3,3,2415.0,2050,365.0,0.499,4479,71,0.69,0.849
709389558,1,33,0,4,0,2,4,0,36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0.0
709087983,1,35,0,3,1,2,4,0,27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0.0
712774908,1,41,0,4,3,1,4,0,29,2,2,2,2601.0,1861,740.0,0.794,5111,83,0.66,0.715
713497983,1,49,1,5,3,2,2,0,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0
713489358,1,52,0,2,2,1,4,0,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0
711847833,1,42,0,2,2,2,4,0,32,2,2,2,1933.0,1127,806.0,0.705,4833,71,0.69,0.583
772837083,1,41,1,3,2,1,0,0,32,2,3,1,27169.0,0,27169.0,0.781,3906,87,0.977,0.0
719202708,1,54,0,3,3,1,4,0,36,2,2,1,5642.0,541,5101.0,0.742,4633,84,0.68,0.096
714566133,1,60,0,2,2,1,4,0,36,1,2,2,3239.0,2356,883.0,0.621,4621,91,0.75,0.727
814987983,1,37,0,2,0,2,1,0,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186
789588933,1,44,1,2,2,1,2,0,37,1,1,1,1787.0,0,1787.0,0.609,3912,79,0.975,0.0
714317058,1,52,1,2,2,1,2,0,36,2,3,1,4752.0,2437,2315.0,0.601,3946,63,0.75,0.513
710971908,1,43,1,1,3,1,2,0,31,2,3,3,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473
711412533,0,40,0,3,3,2,4,0,35,6,3,5,5492.0,1573,3919.0,0.636,2416,45,0.667,0.286
720593583,1,39,0,2,1,0,4,0,32,1,2,2,3554.0,747,2807.0,0.621,5152,90,0.765,0.21
778436283,1,41,1,4,3,2,4,0,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439
711492258,1,50,1,2,2,1,2,0,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781
771106458,1,54,0,4,0,1,4,0,41,1,5,2,2444.0,1313,1131.0,0.689,4609,61,0.794,0.537
719940483,1,51,0,1,2,1,1,0,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789
716839983,1,48,1,3,0,1,0,0,36,2,3,2,32777.0,0,32777.0,0.665,4520,75,0.923,0.0
781073733,1,50,1,2,2,1,0,0,41,1,3,3,4607.0,0,4607.0,0.898,4793,88,0.63,0.0
714080433,1,40,0,5,0,1,1,0,36,2,3,2,3144.0,1787,1357.0,0.685,4758,67,0.558,0.568
757675158,1,47,0,4,4,0,1,0,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679
715361433,1,53,0,2,3,2,4,0,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53
778191933,0,45,1,3,5,2,0,0,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353
799020258,1,44,1,2,5,0,2,0,38,2,1,2,16553.0,0,16553.0,0.488,4797,82,0.907,0.0
714825408,1,45,0,3,3,2,1,0,36,2,3,3,2853.0,2517,336.0,0.595,4971,65,0.757,0.882
788620083,1,50,0,3,2,2,4,0,41,2,2,2,2382.0,1419,963.0,0.78,4563,89,0.712,0.596
719490108,1,54,0,3,2,2,4,0,36,1,3,1,2830.0,1779,1051.0,0.883,4854,74,0.947,0.629
756944133,1,52,0,4,2,1,4,0,45,1,1,3,3705.0,2168,1537.0,0.662,4452,89,0.894,0.585
785285883,0,49,0,3,2,2,4,0,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0
779770683,1,47,0,3,5,0,1,0,36,2,3,3,1439.0,0,1439.0,0.638,5047,79,0.837,0.0
710322033,1,52,0,1,3,1,4,0,44,1,1,1,2563.0,1765,798.0,0.857,4515,77,0.925,0.689
710560008,1,46,0,4,3,1,4,0,33,1,3,0,1896.0,1738,158.0,0.647,4588,75,0.923,0.917
789164283,1,55,0,0,5,1,4,0,44,1,1,3,2596.0,1929,667.0,0.609,4726,87,0.812,0.743
715773783,0,44,0,2,2,2,1,0,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134
779158533,1,43,0,3,5,2,4,0,25,2,3,3,1616.0,966,650.0,0.647,4774,74,0.805,0.598
720463833,1,42,1,5,5,2,2,0,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.854,0.263
712747758,0,50,0,4,5,2,4,0,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0
771067308,1,38,0,3,3,2,1,0,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628
716171358,1,51,1,4,0,1,1,0,36,2,3,1,4436.0,2222,2214.0,0.731,4460,85,0.771,0.501
794637333,1,44,0,2,2,0,4,3,25,2,2,2,13138.0,0,13138.0,0.546,3881,77,0.791,0.0
718492908,1,38,0,3,0,1,4,0,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471
716033508,1,46,1,2,2,2,2,0,34,1,3,2,6272.0,1434,4838.0,1.172,4514,66,1.2,0.229
717603858,1,54,1,3,0,2,1,0,42,1,2,1,5608.0,1775,3833.0,0.522,4325,77,0.75,0.317
716558283,1,30,0,0,2,1,4,0,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645
719022558,1,49,0,4,5,1,4,0,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509
717334233,1,54,0,1,5,2,1,0,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.881,0.264
719192808,1,51,1,4,2,2,0,0,36,2,1,1,3168.0,2147,1021.0,0.663,4674,71,0.821,0.678
719281533,1,37,0,3,0,1,4,0,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472
710877108,1,44,0,1,3,0,4,0,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473
770581983,1,55,0,4,2,1,1,0,41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0.0
718742808,0,55,0,1,3,1,1,0,46,2,4,3,4629.0,710,3919.0,0.788,2877,49,0.581,0.153
710257683,1,50,1,3,2,2,0,0,33,1,2,2,34516.0,1134,33382.0,0.585,4520,73,0.659,0.033
721041483,0,45,1,4,1,1,2,0,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192
716214108,1,44,1,4,5,2,2,0,36,1,2,1,6426.0,0,6426.0,0.592,4892,80,0.818,0.0
772216833,1,47,0,5,2,2,4,0,36,1,2,1,2761.0,1950,811.0,0.582,4510,88,0.66,0.706
708553008,1,38,0,1,3,2,1,0,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514
778880358,1,49,0,4,2,0,1,0,30,1,3,3,2485.0,1648,837.0,0.595,4208,71,0.919,0.663
720258183,1,39,0,4,2,2,1,0,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742
720689583,1,50,0,3,3,1,1,0,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519
758168133,1,50,0,0,3,1,1,0,43,2,3,1,4154.0,1060,3094.0,0.544,4325,86,0.72,0.255
711118083,1,54,0,4,2,0,4,0,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712
709591533,1,46,0,3,0,0,4,0,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629
715590258,1,45,0,4,5,2,1,0,36,1,1,3,3918.0,2070,1848.0,0.76,4700,69,0.643,0.528
708416433,0,41,0,1,3,2,4,0,36,4,3,2,2372.0,0,2372.0,0.597,2499,41,0.464,0.0
779183958,0,45,0,2,2,2,4,0,33,1,3,4,1492.0,0,1492.0,0.502,2469,38,0.267,0.0
709061658,1,44,0,1,2,2,4,0,31,2,2,3,1550.0,716,834.0,0.749,4534,87,0.977,0.462
717384183,1,58,0,3,2,2,4,0,53,1,3,1,2669.0,2048,621.0,0.725,4863,79,1.135,0.767
778921908,1,42,1,4,0,2,2,0,23,2,3,1,3311.0,841,2470.0,0.7,4559,80,0.905,0.254
714745608,1,51,0,4,3,2,4,0,33,2,4,3,3068.0,2071,997.0,0.854,5524,71,0.972,0.675
714714558,1,37,0,2,5,2,1,0,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825
778847808,1,42,0,4,2,1,1,0,23,1,2,3,2647.0,1245,1402.0,0.712,4911,82,0.864,0.47
710532258,1,48,0,3,3,0,4,0,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684
817293258,1,44,0,4,0,1,1,0,27,1,1,2,3183.0,2517,666.0,0.726,4017,63,0.853,0.791
738062658,1,57,1,3,2,2,3,0,50,2,3,3,17096.0,1762,15334.0,0.409,4231,62,0.55,0.103
709518858,1,50,0,2,2,1,4,0,38,1,1,1,2897.0,0,2897.0,0.7,4891,87,0.776,0.0
716262708,1,51,0,2,0,2,4,0,36,1,3,2,1438.3,718,720.3,0.571,4447,71,0.821,0.499
708928008,1,34,0,2,3,2,1,0,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0
711922158,1,57,0,2,2,1,4,0,45,1,3,3,1860.0,0,1860.0,0.778,5109,62,0.722,0.0
779638983,1,47,0,4,2,1,4,0,30,2,3,3,2124.0,1573,551.0,0.728,4592,83,0.804,0.741
708723858,1,48,0,4,2,2,4,0,37,1,1,3,3413.0,1715,1698.0,0.812,3843,67,0.634,0.502
712184133,1,41,0,5,2,1,4,0,24,2,3,3,2178.0,1408,770.0,0.635,5089,80,0.455,0.646
789492558,1,49,0,2,0,1,4,0,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609
770929383,1,41,1,2,2,2,2,0,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136
788595183,1,42,1,2,2,2,1,0,36,1,1,3,1438.3,686,752.3,0.68,3499,80,0.86,0.477
713167383,1,57,0,3,3,2,4,0,46,1,2,2,2298.0,1540,758.0,0.708,5154,81,0.976,0.67
718590183,1,58,0,3,1,1,4,0,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606
719868183,0,42,0,3,3,1,1,0,30,5,3,2,1456.0,0,1456.0,0.694,2843,42,0.5,0.0
709388058,1,43,0,4,2,2,4,0,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63
717004533,1,35,0,3,3,1,4,0,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248
759947433,1,53,1,3,2,1,0,0,46,1,2,2,13670.0,0,13670.0,0.819,4812,81,0.653,0.0
767404083,0,52,1,2,2,2,2,0,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0
781926633,1,48,1,2,5,1,1,0,42,1,3,3,3202.0,2517,685.0,0.597,4675,88,0.692,0.786
772127508,0,31,0,1,5,1,4,0,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0
720518283,1,50,1,2,4,2,2,0,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597
715488483,1,49,0,4,2,1,4,0,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0
715309083,1,50,0,2,2,1,4,0,36,2,3,2,1912.0,0,1912.0,0.728,4851,87,0.642,0.0
708399858,1,45,0,3,3,1,4,0,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.791,0.883
711944733,1,45,0,2,3,1,4,0,36,1,2,2,1457.0,828,629.0,0.852,5401,93,0.661,0.568
785487783,1,59,0,1,2,2,1,0,53,2,2,0,1980.0,1409,571.0,0.743,5350,96,0.714,0.712
718951683,1,48,0,2,2,1,4,0,35,2,3,1,2216.0,1262,954.0,0.497,4763,83,0.66,0.569
718329183,1,57,0,3,2,0,1,0,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591
788960658,1,42,0,2,5,1,4,0,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677
713120433,1,55,0,2,3,1,1,0,42,2,2,3,5431.0,2007,3424.0,0.661,4569,82,0.608,0.37
720980958,1,43,0,5,5,1,4,0,30,1,3,2,3092.0,909,2183.0,0.832,4797,87,0.851,0.294
709606158,1,37,0,2,2,1,4,0,31,1,3,3,2984.0,0,2984.0,0.77,4878,86,0.87,0.0
712524858,1,34,1,1,2,2,4,0,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618
815072283,1,50,0,3,2,1,4,0,45,1,3,1,1789.0,1156,633.0,0.748,5110,75,0.63,0.646
715980258,1,36,0,1,1,2,4,0,25,1,2,3,2835.0,2511,324.0,0.731,4811,77,0.925,0.886
788715483,1,44,0,5,2,2,4,0,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564
809276808,1,47,1,4,2,2,3,0,42,1,1,3,7299.0,0,7299.0,0.806,4678,83,0.729,0.0
708885558,0,56,0,1,3,2,4,0,48,1,5,2,3556.0,0,3556.0,0.596,2220,45,0.731,0.0
789373683,1,45,0,3,2,1,4,0,35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.842,0.58
712302783,1,38,0,2,5,2,4,0,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353
719601708,1,45,1,3,0,2,2,0,35,1,1,2,10699.0,1099,9600.0,0.661,5052,61,0.694,0.103
720150858,0,34,1,2,3,1,3,0,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0
798777708,1,54,0,4,3,2,1,0,48,2,4,1,3089.0,1177,1912.0,1.01,5237,75,0.829,0.381
716365233,1,53,0,1,0,1,4,0,36,1,3,3,1665.0,964,701.0,1.049,4881,75,0.923,0.579
796544133,1,54,1,1,0,2,0,0,48,1,3,1,2456.0,1654,802.0,0.565,4468,84,0.75,0.673
778143183,1,47,1,1,2,1,2,0,40,2,2,3,11773.0,0,11773.0,0.754,5098,58,1.071,0.0
717011958,1,43,0,4,2,2,1,0,23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0.0
778264008,1,41,0,3,0,2,1,0,32,2,1,2,3104.0,1954,1150.0,0.473,4699,77,0.925,0.63
788842008,1,50,0,3,5,1,4,0,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575
714742758,1,42,0,4,5,2,4,0,24,2,2,2,3428.0,2209,1219.0,0.671,4751,87,0.642,0.644
720299283,1,46,1,3,5,1,2,0,33,2,2,1,12745.0,0,12745.0,0.538,4380,80,0.739,0.0
719237058,1,39,1,2,1,2,2,0,36,2,2,1,1790.0,891,899.0,0.45,4498,96,0.574,0.498
788290383,1,43,1,3,1,2,1,0,35,2,6,3,4970.0,1588,3382.0,0.669,4436,83,0.804,0.32
779701983,1,49,0,3,2,2,1,0,32,1,3,3,5400.0,1426,3974.0,0.595,4643,80,0.702,0.264
712132383,1,44,1,4,0,2,3,0,34,2,2,3,1876.0,861,1015.0,0.839,5056,82,0.547,0.459
812446158,1,54,0,3,5,2,4,0,49,2,2,2,1719.0,0,1719.0,0.579,4869,65,0.512,0.0
779401233,1,47,0,4,5,2,1,0,36,1,1,0,1438.3,0,1438.3,0.61,5216,78,0.66,0.0
721080183,1,33,0,1,2,2,1,0,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0
712572858,1,38,1,3,3,2,3,0,29,2,1,3,3413.0,1801,1612.0,0.88,3831,45,0.667,0.528
822170733,0,45,0,4,0,2,4,0,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665
708224133,1,61,1,0,5,2,1,0,49,1,2,3,2228.0,1480,748.0,0.533,4431,71,0.651,0.664
780633483,1,58,0,0,2,1,1,0,47,2,2,1,2194.0,1302,892.0,0.814,4962,81,0.841,0.593
771356508,1,41,0,5,2,1,4,0,28,2,3,1,2665.0,1936,729.0,0.757,4500,71,0.972,0.726
823629333,1,42,1,4,5,1,1,0,38,1,4,1,2444.0,0,2444.0,0.788,4220,50,1.174,0.0
712961658,1,45,0,4,5,1,4,0,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671
710464683,1,45,0,3,4,1,4,0,32,2,3,2,2726.0,2127,599.0,0.814,5578,89,0.854,0.78
716688183,0,51,0,1,3,1,4,0,43,4,3,3,1665.0,1521,144.0,0.874,2878,45,0.452,0.914
789082758,1,40,0,2,3,1,4,0,28,1,3,3,2734.0,1661,1073.0,0.726,4981,90,0.698,0.608
709140858,1,57,0,2,0,2,4,0,47,1,3,1,1727.0,996,731.0,0.767,5112,82,0.673,0.577
774588633,1,45,0,3,2,2,4,0,39,2,2,3,1438.3,0,1438.3,0.81,4928,84,0.909,0.0
788465583,1,42,0,3,0,2,1,0,35,2,3,3,6330.0,1573,4757.0,0.899,3029,52,0.733,0.248
741517458,0,49,0,4,2,1,4,0,42,2,4,3,2575.0,2517,58.0,0.31,1874,40,0.739,0.977
721112508,1,48,0,3,2,1,4,0,40,2,3,1,5298.0,0,5298.0,0.686,4834,80,0.667,0.0
720734583,1,44,0,2,4,1,4,0,32,1,3,3,2540.0,1561,979.0,0.894,5039,82,0.745,0.615
772286658,0,63,1,1,2,2,2,0,52,6,4,3,14324.0,2507,11817.0,0.433,2083,56,0.647,0.175
771045708,0,41,0,5,2,1,4,0,28,2,3,3,1504.0,970,534.0,0.864,2801,51,1.217,0.645
711733308,1,45,0,2,5,2,4,0,36,2,2,2,1839.0,0,1839.0,0.782,4930,91,0.784,0.0
710518308,1,54,0,2,1,1,4,0,35,1,4,2,1685.0,0,1685.0,0.457,4155,85,0.667,0.0
713152383,1,40,0,3,5,1,4,0,27,1,1,1,2840.0,2517,323.0,0.591,4405,82,0.864,0.886
771935283,1,47,0,4,2,2,1,0,36,1,2,1,2977.0,1927,1050.0,0.731,5217,88,0.725,0.647
825838908,1,39,0,1,5,2,4,0,35,1,5,1,1961.0,0,1961.0,0.631,4846,92,0.84,0.0
709082808,1,53,0,2,3,1,4,0,36,2,3,2,2156.0,1198,958.0,0.507,5092,95,0.759,0.556
710937783,1,53,0,0,5,1,1,0,40,1,3,3,2772.0,2414,358.0,0.805,5313,68,1.194,0.871
789540108,1,29,0,1,5,1,4,0,21,2,1,3,2832.0,1819,1013.0,0.674,4761,75,0.744,0.642
709824633,1,44,0,4,3,2,4,0,35,2,5,3,1552.0,1375,177.0,0.995,5064,80,0.905,0.886
717874533,0,46,1,2,3,2,1,0,36,5,2,2,6362.0,0,6362.0,0.596,1968,51,0.759,0.0
712571883,1,40,1,3,2,0,4,3,36,1,3,2,11409.0,1658,9751.0,0.989,4677,58,0.706,0.145
716926758,1,40,0,2,5,2,4,0,27,2,6,2,1965.0,0,1965.0,0.608,4268,91,0.857,0.0
716181858,1,42,0,2,5,1,1,0,29,1,2,2,1622.0,0,1622.0,0.709,4633,67,0.634,0.0
779613933,1,38,0,4,5,1,4,0,27,1,3,1,1736.0,1319,417.0,0.667,5045,86,0.755,0.76
709678608,1,49,1,4,3,1,3,0,36,2,3,3,24256.0,1076,23180.0,0.568,4269,69,0.643,0.044
714276408,0,52,0,3,5,2,1,0,36,2,3,3,1915.0,1445,470.0,0.374,2264,39,0.56,0.755
719953383,1,38,0,4,0,2,4,0,27,2,3,3,1438.3,0,1438.3,0.721,4564,79,0.717,0.0
720503508,1,44,0,1,5,0,4,0,37,1,2,3,5594.0,1235,4359.0,0.549,5220,75,0.829,0.221
711232608,0,47,0,5,3,2,4,0,36,2,3,2,1636.0,0,1636.0,0.694,2235,35,0.591,0.0
708207783,1,50,0,3,3,2,4,0,42,1,3,2,1477.0,0,1477.0,0.685,4680,80,0.778,0.0
719590458,0,44,0,4,2,1,4,0,36,6,3,3,1905.0,0,1905.0,0.845,3120,46,0.586,0.0
778679883,1,39,1,2,2,2,2,0,19,1,2,1,6146.0,0,6146.0,0.577,3645,76,0.551,0.0
780230208,1,53,1,2,0,1,1,0,40,2,3,0,2672.0,1604,1068.0,0.62,4766,75,1.083,0.6
827703258,1,42,1,4,3,1,2,0,38,2,2,2,13426.0,0,13426.0,0.717,4674,66,0.886,0.0
807379833,0,48,1,3,2,0,1,0,43,2,3,3,9104.0,145,8959.0,0.765,2563,34,0.417,0.016
711178383,1,47,1,2,4,1,3,0,35,1,3,1,30300.0,1166,29134.0,0.715,4146,64,0.882,0.038
712203333,1,51,1,3,2,1,3,0,39,1,2,1,7088.0,1750,5338.0,0.618,4691,76,0.727,0.247
709261383,1,56,0,3,2,1,1,0,36,2,3,2,1872.0,661,1211.0,0.756,4970,81,0.929,0.353
715829358,1,33,0,4,0,1,1,0,26,1,2,3,2874.0,2517,357.0,0.73,4794,88,0.6,0.876
713213133,1,36,1,2,2,2,1,0,36,2,2,1,6763.0,1660,5103.0,0.573,4972,76,0.9,0.245
779442783,1,39,0,1,2,2,4,0,21,1,2,1,2867.0,1365,1502.0,0.502,4445,89,0.745,0.476
721274208,0,41,0,2,3,2,4,0,36,4,3,3,2201.0,2104,97.0,0.648,2408,38,0.583,0.956
714076683,0,29,0,0,0,1,4,0,19,2,1,2,3261.0,2517,744.0,0.636,2461,54,0.742,0.772
788791383,1,39,0,3,3,1,1,0,21,1,2,1,5027.0,0,5027.0,0.853,4850,70,0.75,0.0
711560058,1,49,1,1,3,1,2,0,36,2,3,2,2465.0,1334,1131.0,0.95,4806,83,0.766,0.541
717657333,1,43,0,3,2,2,4,0,36,1,3,3,7584.0,1834,5750.0,0.818,4783,65,0.667,0.242
787482033,0,60,1,1,3,0,3,0,48,1,5,3,28930.0,0,28930.0,0.645,2251,27,0.227,0.0
779141658,1,48,1,4,2,1,3,0,33,1,3,2,4963.0,2115,2848.0,0.767,4989,78,0.696,0.426
813810333,0,50,1,3,4,1,2,0,45,6,4,3,2049.0,0,2049.0,0.974,2703,54,1.0,0.0
789613083,1,47,1,3,5,0,2,0,41,2,3,3,1943.0,0,1943.0,0.494,5108,81,0.884,0.0
794540883,1,56,0,1,4,1,1,0,38,1,2,1,3485.0,1465,2020.0,0.653,4776,87,1.023,0.42
811889808,1,43,1,3,2,1,3,0,38,3,5,1,23459.0,2305,21154.0,0.636,7279,83,0.627,0.098
720509433,1,51,0,2,0,2,4,0,31,2,1,3,2306.0,1627,679.0,0.507,3776,70,0.944,0.706
715091208,1,42,1,3,3,1,3,0,36,2,3,3,18177.0,841,17336.0,0.888,8512,94,0.679,0.046
718200333,1,47,0,3,5,2,4,0,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732
713487633,1,44,1,3,4,1,3,0,32,3,4,2,34516.0,1807,32709.0,0.665,7663,91,0.655,0.052
789363408,1,44,1,3,3,1,0,3,34,3,1,2,34516.0,2517,31999.0,0.814,7427,83,0.566,0.073
713916708,1,53,1,3,2,2,0,1,43,3,1,3,34516.0,2435,32081.0,0.77,7758,98,0.719,0.071
823833483,1,41,1,3,2,2,1,0,37,3,3,2,7839.0,1544,6295.0,0.715,7904,83,0.804,0.197
712879158,1,49,1,1,3,1,2,1,36,2,2,3,6224.0,2201,4023.0,0.832,7693,70,0.628,0.354
709474683,1,42,0,3,0,1,4,0,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243
772313358,1,50,1,3,3,2,3,0,39,3,3,2,21322.0,2216,19106.0,0.921,8693,91,0.569,0.104
711856683,1,51,1,3,4,1,1,0,36,2,3,3,1590.0,1273,317.0,0.64,7352,80,0.818,0.801
718530258,1,52,0,3,5,0,4,0,36,3,1,2,1986.0,1411,575.0,0.799,7249,86,0.509,0.71
716288208,1,48,1,3,2,2,2,0,36,2,1,1,15618.0,0,15618.0,0.706,7549,77,0.638,0.0
718712583,1,44,1,2,5,1,3,0,33,3,1,1,34496.0,1665,32831.0,0.883,8092,80,0.667,0.048
806432433,1,40,0,2,3,2,1,0,35,2,1,2,2544.0,1713,831.0,0.696,8006,88,0.571,0.673
709895508,1,42,1,3,2,1,4,0,36,2,2,1,6153.0,974,5179.0,0.703,7434,92,0.586,0.158
711542358,1,42,0,4,3,1,4,1,36,2,3,2,15987.0,1187,14800.0,0.597,7471,88,0.467,0.074
816832383,1,61,0,1,3,2,4,0,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662
714042108,1,59,1,0,5,2,1,0,36,3,2,2,11000.0,1013,9987.0,0.697,7302,86,0.654,0.092
714664683,1,46,0,4,5,1,4,0,37,3,3,3,2490.0,0,2490.0,0.835,8178,91,0.596,0.0
715436883,1,48,0,3,4,1,4,0,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635
